id,payment_bth,supplied_fraction,fee_bth,fee_payment_ratio,total_spend_bth,minimum_payment_at_supplied_fraction_bth,within_supplied_fraction
small-p1-u0.1-d365,1,0.001,0.00077991888888888888888888888888888888888888888888889,0.0007799188888888888888888888889,1.000779918888888888888888889,0.7799188888888888888888888889,True
small-p1-u0.1-d365,1,0.01,0.00077991888888888888888888888888888888888888888888889,0.0007799188888888888888888888889,1.000779918888888888888888889,0.07799188888888888888888888889,True
small-p1-u0.1-d365,1,0.1,0.00077991888888888888888888888888888888888888888888889,0.0007799188888888888888888888889,1.000779918888888888888888889,0.007799188888888888888888888889,True
small-p1-u0.1-d365,100,0.001,0.00077991888888888888888888888888888888888888888888889,0.000007799188888888888888888888889,100.0007799188888888888888889,0.7799188888888888888888888889,True
small-p1-u0.1-d365,100,0.01,0.00077991888888888888888888888888888888888888888888889,0.000007799188888888888888888888889,100.0007799188888888888888889,0.07799188888888888888888888889,True
small-p1-u0.1-d365,100,0.1,0.00077991888888888888888888888888888888888888888888889,0.000007799188888888888888888888889,100.0007799188888888888888889,0.007799188888888888888888888889,True
small-p1-u0.8-d30,0.01,0.001,0.00011583361111111111111111111111111111111111111111111,0.01158336111111111111111111111,0.01011583361111111111111111111,0.1158336111111111111111111111,False
small-p1-u0.8-d30,0.01,0.01,0.00011583361111111111111111111111111111111111111111111,0.01158336111111111111111111111,0.01011583361111111111111111111,0.01158336111111111111111111111,False
small-p1-u0.8-d30,0.01,0.1,0.00011583361111111111111111111111111111111111111111111,0.01158336111111111111111111111,0.01011583361111111111111111111,0.001158336111111111111111111111,True
small-p1-u0.8-d30,1,0.001,0.00011583361111111111111111111111111111111111111111111,0.0001158336111111111111111111111,1.000115833611111111111111111,0.1158336111111111111111111111,True
small-p1-u0.8-d30,1,0.01,0.00011583361111111111111111111111111111111111111111111,0.0001158336111111111111111111111,1.000115833611111111111111111,0.01158336111111111111111111111,True
small-p1-u0.8-d30,1,0.1,0.00011583361111111111111111111111111111111111111111111,0.0001158336111111111111111111111,1.000115833611111111111111111,0.001158336111111111111111111111,True
small-p1-u0.8-d30,100,0.001,0.00011583361111111111111111111111111111111111111111111,0.000001158336111111111111111111111,100.0001158336111111111111111,0.1158336111111111111111111111,True
small-p1-u0.8-d30,100,0.01,0.00011583361111111111111111111111111111111111111111111,0.000001158336111111111111111111111,100.0001158336111111111111111,0.01158336111111111111111111111,True
small-p1-u0.8-d30,100,0.1,0.00011583361111111111111111111111111111111111111111111,0.000001158336111111111111111111111,100.0001158336111111111111111,0.001158336111111111111111111111,True
small-p1-u0.8-d365,0.01,0.001,0.00013995361111111111111111111111111111111111111111111,0.01399536111111111111111111111,0.01013995361111111111111111111,0.1399536111111111111111111111,False
small-p1-u0.8-d365,0.01,0.01,0.00013995361111111111111111111111111111111111111111111,0.01399536111111111111111111111,0.01013995361111111111111111111,0.01399536111111111111111111111,False
small-p1-u0.8-d365,0.01,0.1,0.00013995361111111111111111111111111111111111111111111,0.01399536111111111111111111111,0.01013995361111111111111111111,0.001399536111111111111111111111,True
small-p1-u0.8-d365,1,0.001,0.00013995361111111111111111111111111111111111111111111,0.0001399536111111111111111111111,1.000139953611111111111111111,0.1399536111111111111111111111,True
small-p1-u0.8-d365,1,0.01,0.00013995361111111111111111111111111111111111111111111,0.0001399536111111111111111111111,1.000139953611111111111111111,0.01399536111111111111111111111,True
small-p1-u0.8-d365,1,0.1,0.00013995361111111111111111111111111111111111111111111,0.0001399536111111111111111111111,1.000139953611111111111111111,0.001399536111111111111111111111,True
small-p1-u0.8-d365,100,0.001,0.00013995361111111111111111111111111111111111111111111,0.000001399536111111111111111111111,100.0001399536111111111111111,0.1399536111111111111111111111,True
small-p1-u0.8-d365,100,0.01,0.00013995361111111111111111111111111111111111111111111,0.000001399536111111111111111111111,100.0001399536111111111111111,0.01399536111111111111111111111,True
small-p1-u0.8-d365,100,0.1,0.00013995361111111111111111111111111111111111111111111,0.000001399536111111111111111111111,100.0001399536111111111111111,0.001399536111111111111111111111,True
small-p100-u0.01-d30,0.01,0.001,0.000073382988888888888888888888888888888888888888888889,0.007338298888888888888888888889,0.01007338298888888888888888889,0.07338298888888888888888888889,False
small-p100-u0.01-d30,0.01,0.01,0.000073382988888888888888888888888888888888888888888889,0.007338298888888888888888888889,0.01007338298888888888888888889,0.007338298888888888888888888889,True
small-p100-u0.01-d30,0.01,0.1,0.000073382988888888888888888888888888888888888888888889,0.007338298888888888888888888889,0.01007338298888888888888888889,0.0007338298888888888888888888889,True
small-p100-u0.01-d30,1,0.001,0.000073382988888888888888888888888888888888888888888889,0.00007338298888888888888888888889,1.000073382988888888888888889,0.07338298888888888888888888889,True
small-p100-u0.01-d30,1,0.01,0.000073382988888888888888888888888888888888888888888889,0.00007338298888888888888888888889,1.000073382988888888888888889,0.007338298888888888888888888889,True
small-p100-u0.01-d30,1,0.1,0.000073382988888888888888888888888888888888888888888889,0.00007338298888888888888888888889,1.000073382988888888888888889,0.0007338298888888888888888888889,True
small-p100-u0.01-d30,100,0.001,0.000073382988888888888888888888888888888888888888888889,0.0000007338298888888888888888888889,100.0000733829888888888888889,0.07338298888888888888888888889,True
small-p100-u0.01-d30,100,0.01,0.000073382988888888888888888888888888888888888888888889,0.0000007338298888888888888888888889,100.0000733829888888888888889,0.007338298888888888888888888889,True
small-p100-u0.01-d30,100,0.1,0.000073382988888888888888888888888888888888888888888889,0.0000007338298888888888888888888889,100.0000733829888888888888889,0.0007338298888888888888888888889,True
small-p100-u0.01-d365,0.01,0.001,0.000073624188888888888888888888888888888888888888888889,0.007362418888888888888888888889,0.01007362418888888888888888889,0.07362418888888888888888888889,False
small-p100-u0.01-d365,0.01,0.01,0.000073624188888888888888888888888888888888888888888889,0.007362418888888888888888888889,0.01007362418888888888888888889,0.007362418888888888888888888889,True
small-p100-u0.01-d365,0.01,0.1,0.000073624188888888888888888888888888888888888888888889,0.007362418888888888888888888889,0.01007362418888888888888888889,0.0007362418888888888888888888889,True
small-p100-u0.01-d365,1,0.001,0.000073624188888888888888888888888888888888888888888889,0.00007362418888888888888888888889,1.000073624188888888888888889,0.07362418888888888888888888889,True
small-p100-u0.01-d365,1,0.01,0.000073624188888888888888888888888888888888888888888889,0.00007362418888888888888888888889,1.000073624188888888888888889,0.007362418888888888888888888889,True
small-p100-u0.01-d365,1,0.1,0.000073624188888888888888888888888888888888888888888889,0.00007362418888888888888888888889,1.000073624188888888888888889,0.0007362418888888888888888888889,True
small-p100-u0.01-d365,100,0.001,0.000073624188888888888888888888888888888888888888888889,0.0000007362418888888888888888888889,100.0000736241888888888888889,0.07362418888888888888888888889,True
small-p100-u0.01-d365,100,0.01,0.000073624188888888888888888888888888888888888888888889,0.0000007362418888888888888888888889,100.0000736241888888888888889,0.007362418888888888888888888889,True
small-p100-u0.01-d365,100,0.1,0.000073624188888888888888888888888888888888888888888889,0.0000007362418888888888888888888889,100.0000736241888888888888889,0.0007362418888888888888888888889,True
small-p100-u0.1-d30,0.01,0.001,0.0000075579888888888888888888888888888888888888888888889,0.0007557988888888888888888888889,0.01000755798888888888888888889,0.007557988888888888888888888889,True
small-p100-u0.1-d30,0.01,0.01,0.0000075579888888888888888888888888888888888888888888889,0.0007557988888888888888888888889,0.01000755798888888888888888889,0.0007557988888888888888888888889,True
small-p100-u0.1-d30,0.01,0.1,0.0000075579888888888888888888888888888888888888888888889,0.0007557988888888888888888888889,0.01000755798888888888888888889,0.00007557988888888888888888888889,True
small-p100-u0.1-d30,1,0.001,0.0000075579888888888888888888888888888888888888888888889,0.000007557988888888888888888888889,1.000007557988888888888888889,0.007557988888888888888888888889,True
small-p100-u0.1-d30,1,0.01,0.0000075579888888888888888888888888888888888888888888889,0.000007557988888888888888888888889,1.000007557988888888888888889,0.0007557988888888888888888888889,True
small-p100-u0.1-d30,1,0.1,0.0000075579888888888888888888888888888888888888888888889,0.000007557988888888888888888888889,1.000007557988888888888888889,0.00007557988888888888888888888889,True
small-p100-u0.1-d30,100,0.001,0.0000075579888888888888888888888888888888888888888888889,0.00000007557988888888888888888888889,100.0000075579888888888888889,0.007557988888888888888888888889,True
small-p100-u0.1-d30,100,0.01,0.0000075579888888888888888888888888888888888888888888889,0.00000007557988888888888888888888889,100.0000075579888888888888889,0.0007557988888888888888888888889,True
small-p100-u0.1-d30,100,0.1,0.0000075579888888888888888888888888888888888888888888889,0.00000007557988888888888888888888889,100.0000075579888888888888889,0.00007557988888888888888888888889,True
small-p100-u0.1-d365,0.01,0.001,0.0000077991888888888888888888888888888888888888888888889,0.0007799188888888888888888888889,0.01000779918888888888888888889,0.007799188888888888888888888889,True
small-p100-u0.1-d365,0.01,0.01,0.0000077991888888888888888888888888888888888888888888889,0.0007799188888888888888888888889,0.01000779918888888888888888889,0.0007799188888888888888888888889,True
small-p100-u0.1-d365,0.01,0.1,0.0000077991888888888888888888888888888888888888888888889,0.0007799188888888888888888888889,0.01000779918888888888888888889,0.00007799188888888888888888888889,True
small-p100-u0.1-d365,1,0.001,0.0000077991888888888888888888888888888888888888888888889,0.000007799188888888888888888888889,1.000007799188888888888888889,0.007799188888888888888888888889,True
small-p100-u0.1-d365,1,0.01,0.0000077991888888888888888888888888888888888888888888889,0.000007799188888888888888888888889,1.000007799188888888888888889,0.0007799188888888888888888888889,True
small-p100-u0.1-d365,1,0.1,0.0000077991888888888888888888888888888888888888888888889,0.000007799188888888888888888888889,1.000007799188888888888888889,0.00007799188888888888888888888889,True
small-p100-u0.1-d365,100,0.001,0.0000077991888888888888888888888888888888888888888888889,0.00000007799188888888888888888888889,100.0000077991888888888888889,0.007799188888888888888888888889,True
small-p100-u0.1-d365,100,0.01,0.0000077991888888888888888888888888888888888888888888889,0.00000007799188888888888888888888889,100.0000077991888888888888889,0.0007799188888888888888888888889,True
small-p100-u0.1-d365,100,0.1,0.0000077991888888888888888888888888888888888888888888889,0.00000007799188888888888888888888889,100.0000077991888888888888889,0.00007799188888888888888888888889,True
small-p100-u0.8-d30,0.01,0.001,0.0000011583361111111111111111111111111111111111111111111,0.0001158336111111111111111111111,0.01000115833611111111111111111,0.001158336111111111111111111111,True
small-p100-u0.8-d30,0.01,0.01,0.0000011583361111111111111111111111111111111111111111111,0.0001158336111111111111111111111,0.01000115833611111111111111111,0.0001158336111111111111111111111,True
small-p100-u0.8-d30,0.01,0.1,0.0000011583361111111111111111111111111111111111111111111,0.0001158336111111111111111111111,0.01000115833611111111111111111,0.00001158336111111111111111111111,True
small-p100-u0.8-d30,1,0.001,0.0000011583361111111111111111111111111111111111111111111,0.000001158336111111111111111111111,1.000001158336111111111111111,0.001158336111111111111111111111,True
small-p100-u0.8-d30,1,0.01,0.0000011583361111111111111111111111111111111111111111111,0.000001158336111111111111111111111,1.000001158336111111111111111,0.0001158336111111111111111111111,True
small-p100-u0.8-d30,1,0.1,0.0000011583361111111111111111111111111111111111111111111,0.000001158336111111111111111111111,1.000001158336111111111111111,0.00001158336111111111111111111111,True
small-p100-u0.8-d30,100,0.001,0.0000011583361111111111111111111111111111111111111111111,0.00000001158336111111111111111111111,100.0000011583361111111111111,0.001158336111111111111111111111,True
small-p100-u0.8-d30,100,0.01,0.0000011583361111111111111111111111111111111111111111111,0.00000001158336111111111111111111111,100.0000011583361111111111111,0.0001158336111111111111111111111,True
small-p100-u0.8-d30,100,0.1,0.0000011583361111111111111111111111111111111111111111111,0.00000001158336111111111111111111111,100.0000011583361111111111111,0.00001158336111111111111111111111,True
small-p100-u0.8-d365,0.01,0.001,0.0000013995361111111111111111111111111111111111111111111,0.0001399536111111111111111111111,0.01000139953611111111111111111,0.001399536111111111111111111111,True
small-p100-u0.8-d365,0.01,0.01,0.0000013995361111111111111111111111111111111111111111111,0.0001399536111111111111111111111,0.01000139953611111111111111111,0.0001399536111111111111111111111,True
small-p100-u0.8-d365,0.01,0.1,0.0000013995361111111111111111111111111111111111111111111,0.0001399536111111111111111111111,0.01000139953611111111111111111,0.00001399536111111111111111111111,True
small-p100-u0.8-d365,1,0.001,0.0000013995361111111111111111111111111111111111111111111,0.000001399536111111111111111111111,1.000001399536111111111111111,0.001399536111111111111111111111,True
small-p100-u0.8-d365,1,0.01,0.0000013995361111111111111111111111111111111111111111111,0.000001399536111111111111111111111,1.000001399536111111111111111,0.0001399536111111111111111111111,True
small-p100-u0.8-d365,1,0.1,0.0000013995361111111111111111111111111111111111111111111,0.000001399536111111111111111111111,1.000001399536111111111111111,0.00001399536111111111111111111111,True
small-p100-u0.8-d365,100,0.001,0.0000013995361111111111111111111111111111111111111111111,0.00000001399536111111111111111111111,100.0000013995361111111111111,0.001399536111111111111111111111,True
small-p100-u0.8-d365,100,0.01,0.0000013995361111111111111111111111111111111111111111111,0.00000001399536111111111111111111111,100.0000013995361111111111111,0.0001399536111111111111111111111,True
small-p100-u0.8-d365,100,0.1,0.0000013995361111111111111111111111111111111111111111111,0.00000001399536111111111111111111111,100.0000013995361111111111111,0.00001399536111111111111111111111,True
medium-p0.01-u0.01-d30,0.01,0.001,7.3382988888888888888888888888888888888888888888889,733.8298888888888888888888889,7.348298888888888888888888889,7338.298888888888888888888889,False
medium-p0.01-u0.01-d30,0.01,0.01,7.3382988888888888888888888888888888888888888888889,733.8298888888888888888888889,7.348298888888888888888888889,733.8298888888888888888888889,False
medium-p0.01-u0.01-d30,0.01,0.1,7.3382988888888888888888888888888888888888888888889,733.8298888888888888888888889,7.348298888888888888888888889,73.38298888888888888888888889,False
medium-p0.01-u0.01-d30,1,0.001,7.3382988888888888888888888888888888888888888888889,7.338298888888888888888888889,8.338298888888888888888888889,7338.298888888888888888888889,False
